elapsed_millisecs; head_x; head_y; head_z; hand_tip_right_x; hand_tip_right_y; hand_tip_right_z; thumb_right_x; thumb_right_y; thumb_right_z; hand_right_x; hand_right_y; hand_right_z; wrist_right_x; wrist_right_y; wrist_right_z; elbow_right_x; elbow_right_y; elbow_right_z; shoulder_right_x; shoulder_right_y; shoulder_right_z; spine_shoulder_x; spine_shoulder_y; spine_shoulder_z; neck_x; neck_y; neck_z; shoulder_left_x; shoulder_left_y; shoulder_left_z; elbow_left_x; elbow_left_y; elbow_left_z; wrist_left_x; wrist_left_y; wrist_left_z; hand_left_x; hand_left_y; hand_left_z; hand_tip_left_x; hand_tip_left_y; hand_tip_left_z; thumb_left_x; thumb_left_y; thumb_left_z; spine_mid_x; spine_mid_y; spine_mid_z; spine_base_x; spine_base_y; spine_base_z; hip_right_x; hip_right_y; hip_right_z; hip_left_x; hip_left_y; hip_left_z; knee_right_x; knee_right_y; knee_right_z; knee_left_x; knee_left_y; knee_left_z; ankle_right_x; ankle_right_y; ankle_right_z; ankle_left_x; ankle_left_y; ankle_left_z; foot_right_x; foot_right_y; foot_right_z; foot_left_x; foot_left_y; foot_left_z;
16650; 0,1003769; 0,9234419; 1,84897; 0,7827556; 0,7723711; 1,772553; ; ; ; 0,7578151; 0,6941417; 1,767736; 0,7187706; 0,637012; 1,795178; 0,5000054; 0,5231968; 1,88829; 0,2840223; 0,607335; 1,837082; 0,08749042; 0,6718481; 1,837207; 0,08656214; 0,7519788; 1,834014; -0,1098765; 0,6081594; 1,841368; -0,3347197; 0,5093139; 1,878418; -0,5250222; 0,6066209; 1,792882; -0,5725408; 0,6567623; 1,764964; -0,5991327; 0,7449803; 1,784123; -0,533164; 0,7208638; 1,738889; 0,08994567; 0,4211959; 1,837677; 0,09220134; 0,06976987; 1,824945; 0,1708349; 0,06750075; 1,781017; 0,009225668; 0,06928023; 1,784893; 0,1809112; -0,4410494; 1,808817; 0,01079873; -0,4236871; 1,809692; 0,1563549; -0,7779807; 1,819606; 0,009711306; -0,7762281; 1,813898; 0,1580663; -0,8274037; 1,721652; -0,004665693; -0,8261834; 1,710235; 
16683; 0,1003169; 0,923341; 1,84858; 0,7774829; 0,7347225; 1,764799; ; ; ; 0,7496101; 0,6591416; 1,766906; 0,7026826; 0,6072369; 1,799888; 0,4950822; 0,5094788; 1,891896; 0,2828211; 0,6067757; 1,837584; 0,08719499; 0,6716869; 1,836988; 0,08620603; 0,7518358; 1,83379; -0,1095975; 0,6080304; 1,841547; -0,3256822; 0,4909559; 1,883224; -0,5177608; 0,591844; 1,793195; -0,5607316; 0,6378148; 1,762088; -0,587537; 0,7170303; 1,777325; -0,5259674; 0,6892387; 1,730783; 0,08980376; 0,4210194; 1,837484; 0,09222699; 0,06972641; 1,824956; 0,1708417; 0,06742711; 1,7811; 0,009301637; 0,06920081; 1,784833; 0,1809276; -0,4416109; 1,808906; 0,01112622; -0,4280742; 1,810059; 0,1563812; -0,7779585; 1,819644; 0,009681405; -0,7761528; 1,813866; 0,1580233; -0,8274176; 1,721478; -0,004598379; -0,826136; 1,710316; 
16715; 0,1001571; 0,9228337; 1,847868; 0,7608936; 0,7108775; 1,753331; ; ; ; 0,7375689; 0,6379943; 1,758938; 0,6947993; 0,5893554; 1,79613; 0,4853092; 0,4888901; 1,894025; 0,2811289; 0,6057246; 1,837896; 0,08697688; 0,6714296; 1,836708; 0,0859504; 0,7516102; 1,833493; -0,1093573; 0,6077753; 1,841721; -0,3167768; 0,4727245; 1,886869; -0,5025066; 0,5685052; 1,787692; -0,5382619; 0,6115843; 1,756399; -0,5631959; 0,6932681; 1,761369; -0,5030272; 0,6815817; 1,7368; 0,08969504; 0,4207027; 1,837265; 0,09229298; 0,0695087; 1,825022; 0,1708877; 0,06726307; 1,781247; 0,009411909; 0,06883111; 1,784798; 0,1809504; -0,4412564; 1,808893; 0,01135085; -0,4292099; 1,810048; 0,1563541; -0,7779425; 1,819982; 0,009675764; -0,7762568; 1,81383; 0,1579061; -0,8273985; 1,721701; -0,004607237; -0,8264328; 1,709243; 
16749; 0,100108; 0,9226759; 1,847623; 0,7361612; 0,6832513; 1,734564; ; ; ; 0,7169058; 0,6125821; 1,746671; 0,6720392; 0,534705; 1,794266; 0,4760921; 0,470118; 1,897946; 0,2791719; 0,6043392; 1,838613; 0,08677183; 0,6710906; 1,836426; 0,08571348; 0,7513036; 1,833218; -0,1089214; 0,6074371; 1,841915; -0,3093421; 0,455902; 1,889372; -0,488099; 0,5550436; 1,779588; -0,5111839; 0,5988427; 1,748499; -0,530697; 0,6830943; 1,750376; -0,4741731; 0,6642583; 1,736091; 0,08959625; 0,4202992; 1,836979; 0,09237758; 0,06924843; 1,825; 0,1709663; 0,06707674; 1,781332; 0,009520872; 0,06838689; 1,784594; 0,1809368; -0,441264; 1,80891; 0,01135274; -0,429245; 1,810018; 0,1562925; -0,7779287; 1,820272; 0,009447762; -0,7758934; 1,813671; 0,1579856; -0,8272483; 1,721357; -0,004629511; -0,8263625; 1,709677; 
16782; 0,1000874; 0,9226219; 1,847439; 0,7163019; 0,6431514; 1,724024; ; ; ; 0,6896068; 0,5725074; 1,741161; 0,6553761; 0,5224152; 1,791592; 0,4649838; 0,4510732; 1,902055; 0,2774443; 0,6025571; 1,83941; 0,08658697; 0,6709672; 1,836429; 0,08549365; 0,7512092; 1,833243; -0,1082559; 0,607089; 1,842116; -0,298324; 0,4370959; 1,890525; -0,4665791; 0,5364959; 1,76333; -0,4793163; 0,5796439; 1,742436; -0,4977739; 0,6609997; 1,734219; -0,4392559; 0,6421321; 1,728727; 0,08948591; 0,4200807; 1,836922; 0,09243268; 0,06896333; 1,825022; 0,1710117; 0,06683411; 1,78147; 0,009596187; 0,067986; 1,784474; 0,1810667; -0,4427498; 1,809204; 0,01148034; -0,4293755; 1,809958; 0,1562877; -0,7778366; 1,820296; 0,009451857; -0,775858; 1,813615; 0,1579741; -0,8274662; 1,721156; -0,004591899; -0,8263425; 1,709685; 
16815; 0,1000332; 0,9226004; 1,847411; 0,6865267; 0,6211098; 1,713921; ; ; ; 0,6624908; 0,5529562; 1,729477; 0,6337915; 0,5028446; 1,773446; 0,4545758; 0,4342277; 1,905281; 0,2751851; 0,6008049; 1,840567; 0,08640605; 0,6707141; 1,836508; 0,08527985; 0,7509857; 1,833349; -0,1008954; 0,6055154; 1,836454; -0,2836738; 0,4225276; 1,890981; -0,4437557; 0,5284877; 1,757906; -0,4470688; 0,5675944; 1,73399; -0,4608604; 0,6493416; 1,723274; -0,4065053; 0,6192233; 1,728778; 0,08939752; 0,419736; 1,836929; 0,09253956; 0,06855246; 1,825111; 0,1711281; 0,06661354; 1,781565; 0,009673475; 0,06731192; 1,784541; 0,1811851; -0,4418568; 1,809406; 0,01138754; -0,4312492; 1,810146; 0,1562728; -0,7777057; 1,820455; 0,009597196; -0,7761481; 1,813732; 0,157856; -0,826704; 1,7238; -0,004520433; -0,8266191; 1,708516; 
16849; 0,1000316; 0,9225891; 1,847423; 0,6585088; 0,5920545; 1,701648; ; ; ; 0,632399; 0,5223257; 1,718025; 0,6097932; 0,4716361; 1,751435; 0,4412398; 0,416912; 1,904698; 0,2734683; 0,5994688; 1,841112; 0,08622871; 0,6704729; 1,836579; 0,08509203; 0,7507942; 1,833441; -0,09822743; 0,6048343; 1,834214; -0,2629002; 0,4078689; 1,890553; -0,4104749; 0,5157216; 1,743663; -0,4150011; 0,5468209; 1,724578; -0,4330888; 0,6278344; 1,718262; -0,3680069; 0,6096627; 1,7145; 0,08925801; 0,4193259; 1,836938; 0,09254207; 0,06797446; 1,825207; 0,1711905; 0,06609424; 1,781753; 0,009611265; 0,06667794; 1,784539; 0,1811847; -0,4440698; 1,809863; 0,01141381; -0,4320004; 1,810499; 0,1561885; -0,7778663; 1,820538; 0,009530633; -0,7760335; 1,813751; 0,1578276; -0,8267241; 1,723704; -0,004275315; -0,8263219; 1,709178; 
16882; 0,09995154; 0,9225428; 1,847411; 0,6315157; 0,5630632; 1,683509; ; ; ; 0,6033598; 0,4939615; 1,704457; 0,5860674; 0,4441002; 1,737066; 0,4247578; 0,3980772; 1,901827; 0,2718947; 0,5979865; 1,841753; 0,08617306; 0,6704386; 1,836728; 0,08503032; 0,7508001; 1,833637; -0,09878673; 0,6039878; 1,835099; -0,237143; 0,39336; 1,891996; -0,3790936; 0,5040405; 1,733489; -0,385639; 0,5359634; 1,711877; -0,4043801; 0,6123963; 1,706672; -0,3428981; 0,5912984; 1,7036; 0,08920161; 0,4191871; 1,837017; 0,09249232; 0,06762729; 1,825335; 0,171162; 0,06588718; 1,781957; 0,009530461; 0,06613144; 1,784572; 0,1812261; -0,4439671; 1,809855; 0,01133126; -0,4329512; 1,810695; 0,1562515; -0,7778453; 1,820548; 0,00945835; -0,7760285; 1,813726; 0,1578511; -0,8267685; 1,723702; -0,004308912; -0,8262541; 1,709343; 
16915; 0,09985463; 0,9224333; 1,847591; 0,5992526; 0,5456513; 1,660326; ; ; ; 0,5739884; 0,4727149; 1,689116; 0,5589539; 0,4271993; 1,726928; 0,4075638; 0,3835378; 1,902411; 0,2704378; 0,5965491; 1,842247; 0,08598968; 0,670155; 1,837156; 0,08482824; 0,7505875; 1,834168; -0,09560563; 0,6028119; 1,83247; -0,2252684; 0,3874303; 1,889235; -0,3503014; 0,4872645; 1,715539; -0,3579969; 0,5106673; 1,699221; -0,3810673; 0,5889918; 1,686387; -0,3160539; 0,5676666; 1,691727; 0,08904562; 0,4186724; 1,837231; 0,09240299; 0,06670406; 1,825446; 0,1711013; 0,06506138; 1,782211; 0,009414763; 0,06515157; 1,784529; 0,181147; -0,4450504; 1,809965; 0,01128298; -0,4330357; 1,810707; 0,1562979; -0,7780802; 1,820565; 0,009284548; -0,776131; 1,813535; 0,1576968; -0,82691; 1,724204; -0,00430612; -0,8263279; 1,709367; 
16948; 0,0997565; 0,9221335; 1,848064; 0,5741805; 0,5120034; 1,647718; ; ; ; 0,5415486; 0,4486354; 1,674867; 0,5256329; 0,3928534; 1,69996; 0,3949839; 0,3737393; 1,896994; 0,2687885; 0,5939684; 1,838695; 0,08576363; 0,6694852; 1,83812; 0,08460981; 0,7499694; 1,83536; -0,09397651; 0,6022056; 1,831008; -0,2100009; 0,3790728; 1,884229; -0,3260241; 0,478999; 1,702935; -0,3302901; 0,5050348; 1,683798; -0,3501706; 0,584659; 1,672314; -0,2825083; 0,5476377; 1,675417; 0,08880322; 0,4178869; 1,837669; 0,09214467; 0,06575474; 1,82554; 0,1709784; 0,06417618; 1,782372; 0,009025034; 0,06419256; 1,78455; 0,1811012; -0,4449024; 1,80995; 0,0113103; -0,4331601; 1,810772; 0,156193; -0,7782081; 1,820808; 0,009269891; -0,7760696; 1,81352; 0,1575439; -0,8266256; 1,72466; -0,004003354; -0,8260447; 1,710836; 
16982; 0,09970528; 0,9218221; 1,848398; 0,538259; 0,4961922; 1,631889; ; ; ; 0,5054001; 0,4320503; 1,660365; 0,4941991; 0,3728158; 1,691799; 0,3733122; 0,3657029; 1,89636; 0,2670096; 0,5929202; 1,839432; 0,085637; 0,6690674; 1,83916; 0,08450779; 0,7496079; 1,836693; -0,09260842; 0,6019191; 1,829776; -0,1964184; 0,3703207; 1,877077; -0,2991227; 0,4281439; 1,670272; -0,2995594; 0,4820991; 1,668629; -0,3274369; 0,5585126; 1,652171; -0,2475404; 0,5274835; 1,660667; 0,0886392; 0,4173968; 1,83806; 0,09192924; 0,06513366; 1,82554; 0,1708066; 0,06360915; 1,782474; 0,008772561; 0,06354927; 1,784439; 0,1810678; -0,4448648; 1,809904; 0,01128501; -0,4332451; 1,810738; 0,1561975; -0,7782917; 1,820807; 0,00933846; -0,7760436; 1,813542; 0,1573268; -0,8264888; 1,724282; -0,004154626; -0,8260831; 1,71072; 
17014; 0,09990224; 0,9213853; 1,849492; 0,4909393; 0,5013536; 1,613557; ; ; ; 0,4659509; 0,4358326; 1,64431; 0,4571936; 0,4016559; 1,668112; 0,3629909; 0,3605446; 1,892907; 0,265774; 0,5922984; 1,840993; 0,0856129; 0,6686732; 1,84097; 0,08446421; 0,7493161; 1,838961; -0,09157898; 0,601326; 1,828891; -0,1850267; 0,3629198; 1,866847; -0,2752253; 0,422599; 1,654503; -0,2681153; 0,4794379; 1,655814; -0,2914559; 0,5591488; 1,643423; -0,2145316; 0,5260893; 1,664667; 0,08866165; 0,4168832; 1,838762; 0,09203096; 0,06455028; 1,825604; 0,1709177; 0,063021; 1,78264; 0,008863996; 0,06300203; 1,78441; 0,1802428; -0,4452006; 1,810135; 0,01114893; -0,4328452; 1,810674; 0,1561439; -0,7783266; 1,820807; 0,00962822; -0,7758836; 1,813879; 0,1573167; -0,8267024; 1,723824; -0,004024855; -0,8257731; 1,711521; 
17048; 0,1001799; 0,9208853; 1,850591; 0,4448344; 0,4952874; 1,599385; ; ; ; 0,4221418; 0,4294467; 1,632253; 0,4105057; 0,3768309; 1,656177; 0,3542057; 0,3558672; 1,887505; 0,2650512; 0,5913695; 1,84233; 0,08571777; 0,6684338; 1,841896; 0,08459119; 0,749157; 1,840064; -0,09064411; 0,600878; 1,828223; -0,1744535; 0,3611743; 1,857808; -0,2295224; 0,4607658; 1,648707; -0,2334588; 0,4894326; 1,642528; -0,2487215; 0,5696407; 1,626602; -0,1866637; 0,5360578; 1,653455; 0,08871932; 0,4164857; 1,839176; 0,09209597; 0,0639525; 1,825604; 0,171002; 0,06244393; 1,782678; 0,008907972; 0,06242842; 1,784371; 0,1801881; -0,4450425; 1,809971; 0,01111892; -0,432917; 1,810646; 0,1560983; -0,778132; 1,820872; 0,009601722; -0,7758578; 1,813726; 0,1574443; -0,8264908; 1,723558; -0,004200655; -0,8259336; 1,710883; 
17082; 0,1004653; 0,9204876; 1,852064; 0,3906541; 0,5152459; 1,586459; ; ; ; 0,3768859; 0,4435596; 1,621722; 0,3705765; 0,4241539; 1,633116; 0,3448252; 0,356012; 1,881474; 0,263786; 0,5911056; 1,843168; 0,08566935; 0,668314; 1,843343; 0,08451439; 0,7491686; 1,84176; -0,08919022; 0,6007142; 1,827485; -0,1570354; 0,3547516; 1,846064; -0,2043582; 0,4623007; 1,639028; -0,2003068; 0,4939402; 1,630562; -0,2196824; 0,5766456; 1,607363; -0,1663722; 0,5484565; 1,640462; 0,08874105; 0,416094; 1,83988; 0,09221466; 0,0633551; 1,825738; 0,1711526; 0,06162465; 1,783224; 0,009013922; 0,06195096; 1,784228; 0,1801743; -0,445038; 1,809936; 0,01124599; -0,4343276; 1,810692; 0,1559097; -0,7781748; 1,821; 0,009606765; -0,7759622; 1,813644; 0,1575978; -0,8268099; 1,723163; -0,004282678; -0,8267719; 1,709479; 
17115; 0,100838; 0,9201506; 1,853546; 0,3484921; 0,5264678; 1,577033; ; ; ; 0,3335008; 0,4574469; 1,613734; 0,336876; 0,4335716; 1,625794; 0,3230838; 0,3529894; 1,877019; 0,2636631; 0,5904683; 1,841041; 0,08562093; 0,6684057; 1,845212; 0,08445518; 0,749383; 1,843955; -0,08586136; 0,601532; 1,82604; -0,1485737; 0,3481122; 1,835906; -0,1691111; 0,4617369; 1,627654; -0,1656189; 0,5001752; 1,620674; -0,1773195; 0,5798371; 1,605993; -0,1290846; 0,5451937; 1,632214; 0,08873; 0,4159103; 1,840748; 0,09224468; 0,06313992; 1,825835; 0,1712085; 0,06121719; 1,783749; 0,009036046; 0,06179987; 1,784121; 0,1801899; -0,4449511; 1,810098; 0,01121147; -0,4342676; 1,810744; 0,1555981; -0,7781826; 1,821515; 0,009419765; -0,7762413; 1,813967; 0,1574795; -0,8264975; 1,723808; -0,004177125; -0,8266884; 1,709741; 
17148; 0,1011109; 0,9200236; 1,855517; 0,3111314; 0,5478755; 1,56395; ; ; ; 0,2980978; 0,4762559; 1,603493; 0,3034446; 0,4467968; 1,617114; 0,3047313; 0,3346803; 1,828887; 0,2542791; 0,5930914; 1,83987; 0,08524679; 0,6685482; 1,847142; 0,08410559; 0,749651; 1,846084; -0,07658629; 0,602879; 1,822119; -0,1426469; 0,3408658; 1,798181; -0,1396874; 0,4721467; 1,599982; -0,1320772; 0,5178735; 1,60898; -0,1386702; 0,5971249; 1,593446; -0,09534774; 0,5461474; 1,620182; 0,08833988; 0,4157043; 1,841946; 0,09193229; 0,06274555; 1,826172; 0,1707959; 0,06080713; 1,784219; 0,008834429; 0,06149836; 1,784298; 0,1794009; -0,4430534; 1,80963; 0,01120505; -0,4342289; 1,810751; 0,1555016; -0,7781295; 1,821645; 0,009356654; -0,7761583; 1,813973; 0,1575301; -0,8264488; 1,723973; -0,003862644; -0,8262676; 1,710606; 
17182; 0,1013023; 0,9199513; 1,857887; 0,2743868; 0,5732337; 1,559672; ; ; ; 0,265038; 0,5009137; 1,598602; 0,266543; 0,465741; 1,612229; 0,3043725; 0,3301962; 1,814342; 0,2505513; 0,5930545; 1,831208; 0,08547644; 0,6680858; 1,84864; 0,08443744; 0,7492729; 1,847795; -0,06344844; 0,6001419; 1,814947; -0,136579; 0,3521062; 1,765198; -0,1061967; 0,5266415; 1,605854; -0,09975764; 0,529655; 1,604703; -0,1022261; 0,6080599; 1,591638; -0,04678345; 0,516546; 1,70125; 0,08831976; 0,4150016; 1,842822; 0,09165186; 0,06162199; 1,826313; 0,1706512; 0,05978946; 1,784223; 0,008423887; 0,06038499; 1,784531; 0,1792828; -0,4396339; 1,809416; 0,01108008; -0,4345927; 1,810682; 0,1555782; -0,777249; 1,82208; 0,009479954; -0,7762334; 1,814101; 0,15751; -0,8264182; 1,724584; -0,00368432; -0,8265915; 1,709131; 
17216; 0,1012571; 0,9197463; 1,859189; 0,2475265; 0,5692173; 1,565916; ; ; ; 0,2331832; 0,5041845; 1,607969; 0,2341546; 0,4607059; 1,618308; 0,3178296; 0,2826496; 1,840279; 0,2523356; 0,5921963; 1,827987; 0,08557435; 0,6680173; 1,849852; 0,08460343; 0,7492499; 1,849197; -0,0609008; 0,5997782; 1,813642; -0,1167894; 0,3806646; 1,727993; -0,05351592; 0,593326; 1,620236; -0,07317818; 0,5616395; 1,603368; -0,07560264; 0,6396489; 1,592408; -0,05898232; 0,6431882; 1,5976; 0,0882586; 0,4148122; 1,843433; 0,09150697; 0,06139208; 1,826356; 0,1706005; 0,05934793; 1,784136; 0,008154484; 0,06028249; 1,784676; 0,1792538; -0,4392973; 1,809524; 0,0111313; -0,4340016; 1,810612; 0,1556205; -0,7770065; 1,822131; 0,009619581; -0,7762427; 1,814047; 0,1575466; -0,8264846; 1,724585; -0,003691532; -0,8265457; 1,709158; 
17248; 0,1011698; 0,9197333; 1,860539; 0,2217672; 0,6231083; 1,557881; ; ; ; 0,2189551; 0,583861; 1,589851; 0,2123641; 0,5418261; 1,605631; 0,2981529; 0,3363584; 1,783923; 0,2556877; 0,5917516; 1,825629; 0,08611094; 0,669088; 1,851548; 0,0853015; 0,7505544; 1,851154; -0,08705528; 0,5964213; 1,827794; -0,1167082; 0,3759933; 1,731412; -0,0383658; 0,5539873; 1,60024; -0,05131751; 0,5676409; 1,60244; -0,04772696; 0,645759; 1,593178; -0,00668931; 0,5225672; 1,698333; 0,08838654; 0,4152239; 1,844295; 0,09144805; 0,06138491; 1,826417; 0,1706056; 0,05931918; 1,784071; 0,007841321; 0,06036155; 1,78515; 0,1790936; -0,4411386; 1,809925; 0,01079643; -0,4330849; 1,810668; 0,1557348; -0,7779666; 1,822497; 0,009582278; -0,7764736; 1,814193; 0,1576104; -0,8272669; 1,723682; -0,003717476; -0,8265839; 1,709118; 
17282; 0,1009593; 0,9199964; 1,861663; 0,1978932; 0,6472832; 1,565049; ; ; ; 0,1982; 0,5785989; 1,599379; 0,2038701; 0,5476961; 1,60785; 0,2891534; 0,3548613; 1,768597; 0,2586762; 0,5929453; 1,822565; 0,08639843; 0,6754398; 1,85159; 0,08571048; 0,7585454; 1,850994; -0,102719; 0,5903385; 1,834397; -0,1184648; 0,3711783; 1,731263; -0,0386343; 0,5501107; 1,602444; -0,03327706; 0,5818447; 1,602415; -0,02209358; 0,6610429; 1,595421; 0,006083449; 0,5517396; 1,603445; 0,08837646; 0,417569; 1,84456; 0,09139042; 0,06141163; 1,826436; 0,1706371; 0,05941022; 1,784004; 0,007552321; 0,06034795; 1,785307; 0,1790293; -0,4411594; 1,810003; 0,009929126; -0,4304845; 1,810531; 0,1556972; -0,7780131; 1,822471; 0,009587358; -0,7765383; 1,814278; 0,1576571; -0,8273037; 1,723192; -0,0038406; -0,8265433; 1,709586; 
17315; 0,1008227; 0,9202884; 1,862745; 0,18372; 0,6485964; 1,575949; ; ; ; 0,1856149; 0,5826003; 1,612161; 0,2210195; 0,5109602; 1,654439; 0,2897001; 0,3598102; 1,765063; 0,2606873; 0,5928932; 1,821086; 0,08677153; 0,6805395; 1,851251; 0,08618049; 0,7639198; 1,850419; -0,1037022; 0,5896671; 1,834195; -0,1224664; 0,3693233; 1,734589; -0,0364439; 0,5437608; 1,603235; -0,01908316; 0,6147993; 1,605333; -0,006907655; 0,6982184; 1,602289; 0,0202914; 0,5736755; 1,597542; 0,08840249; 0,4211073; 1,844808; 0,09111048; 0,06222535; 1,826703; 0,1705216; 0,06033434; 1,784304; 0,007174394; 0,06106805; 1,785472; 0,1789191; -0,4457563; 1,810768; 0,009456045; -0,4287888; 1,810629; 0,155586; -0,7788529; 1,821795; 0,009555498; -0,776474; 1,814309; 0,1580054; -0,828385; 1,720836; -0,003865419; -0,826547; 1,709629; 
17348; 0,1008926; 0,9206252; 1,863446; 0,1668326; 0,6545639; 1,592964; ; ; ; 0,1782956; 0,590582; 1,62519; 0,2213458; 0,5089126; 1,652062; 0,2984126; 0,3564332; 1,746208; 0,2708538; 0,5825192; 1,825501; 0,08798262; 0,6851932; 1,850322; 0,08778763; 0,7705153; 1,849051; -0,1035959; 0,5902557; 1,83401; -0,1309831; 0,362295; 1,730515; -0,02525339; 0,5790363; 1,608325; -0,01118458; 0,6212698; 1,605726; 0,003276897; 0,6978241; 1,590667; 0,02779219; 0,5769743; 1,603938; 0,08867049; 0,421742; 1,844718; 0,0909379; 0,05994394; 1,826946; 0,1709878; 0,05809022; 1,784421; 0,006411933; 0,05878657; 1,785736; 0,1790069; -0,4464124; 1,810978; 0,009251933; -0,4286336; 1,810656; 0,1556941; -0,7803851; 1,821067; 0,009641819; -0,7764268; 1,814299; 0,158149; -0,8295623; 1,717818; -0,003880907; -0,8265792; 1,709489; 
17382; 0,100227; 0,922567; 1,864331; 0,1661848; 0,727725; 1,590382; ; ; ; 0,1712271; 0,6797439; 1,606576; 0,1766896; 0,6266968; 1,628547; 0,306756; 0,3610082; 1,731519; 0,2722687; 0,5812268; 1,825365; 0,0902003; 0,6908991; 1,848264; 0,09048679; 0,7776347; 1,846334; -0,1036981; 0,591301; 1,833565; -0,1343982; 0,3621446; 1,726829; -0,02509181; 0,5821169; 1,609251; -0,01181736; 0,5967292; 1,612218; 0,0137727; 0,6683429; 1,605278; 0,001319903; 0,5445613; 1,707; 0,08937629; 0,4230728; 1,844354; 0,09080333; 0,05809177; 1,827429; 0,1712266; 0,05628186; 1,785278; 0,005967622; 0,05695009; 1,785791; 0,1796048; -0,4426358; 1,810911; 0,00919233; -0,4286422; 1,810709; 0,1556571; -0,7803065; 1,821149; 0,009671085; -0,7763306; 1,814243; 0,1581044; -0,8284214; 1,720332; -0,00389853; -0,826557; 1,709501; 
17415; 0,1003241; 0,9236127; 1,864678; 0,1350931; 0,6779237; 1,627198; ; ; ; 0,1758574; 0,6101406; 1,64321; 0,2102655; 0,5236327; 1,65483; 0,3126149; 0,3621033; 1,722718; 0,2711486; 0,5791124; 1,821533; 0,09093972; 0,6927888; 1,847048; 0,09132806; 0,7798747; 1,844918; -0,1009777; 0,5929129; 1,831713; -0,1617962; 0,3887915; 1,714501; -0,01204808; 0,5887104; 1,610956; -0,01301118; 0,6004904; 1,616666; 0,02815946; 0,6698532; 1,608772; -0,009802205; 0,5446691; 1,707; 0,08964033; 0,4234525; 1,843968; 0,09032372; 0,05508898; 1,827502; 0,171473; 0,05323362; 1,785122; 0,004817178; 0,05409927; 1,785995; 0,179563; -0,4435509; 1,811138; 0,009123567; -0,4285011; 1,810727; 0,1556773; -0,7802795; 1,82114; 0,00965229; -0,7763517; 1,814312; 0,1581382; -0,8283139; 1,720349; -0,003707916; -0,8261085; 1,711275; 
17448; 0,1005346; 0,9246832; 1,865304; 0,16867; 0,774344; 1,601698; ; ; ; 0,1741998; 0,7069589; 1,619667; 0,1911454; 0,6406048; 1,64616; 0,3223032; 0,3661335; 1,714006; 0,2629124; 0,5779222; 1,814739; 0,09105664; 0,6930482; 1,846767; 0,09144673; 0,7800863; 1,844594; -0,1021126; 0,5952345; 1,830983; -0,190719; 0,3553475; 1,711068; -0,04929412; 0,5773848; 1,62473; -0,007555749; 0,660345; 1,61513; 0,02078618; 0,7330523; 1,604187; 0,02467084; 0,6162884; 1,610032; 0,08969055; 0,4235718; 1,843906; 0,08997274; 0,05424526; 1,827953; 0,1713114; 0,05259079; 1,785495; 0,004303801; 0,05316056; 1,786461; 0,1795145; -0,4451312; 1,811568; 0,009069995; -0,4285596; 1,810846; 0,1552168; -0,7808164; 1,821759; 0,009724624; -0,7763808; 1,814198; 0,1581278; -0,828311; 1,720355; -0,004279529; -0,8267093; 1,710485; 
17482; 0,100676; 0,9241092; 1,86566; 0,1486176; 0,7277656; 1,621372; ; ; ; 0,1860814; 0,6653892; 1,637056; 0,1960886; 0,647572; 1,639903; 0,3401496; 0,3783126; 1,701546; 0,2627364; 0,5780513; 1,814714; 0,09105488; 0,693073; 1,846775; 0,09143816; 0,7800882; 1,844604; -0,09003722; 0,585651; 1,821819; -0,182601; 0,3826175; 1,702204; -0,05132049; 0,5818898; 1,624856; -0,01102413; 0,6944479; 1,616397; 0,01467726; 0,7713779; 1,603299; 0,02575045; 0,6494675; 1,61365; 0,08973467; 0,4236604; 1,843906; 0,08996332; 0,05402263; 1,828029; 0,1715185; 0,05229993; 1,785686; 0,004121484; 0,05293648; 1,786452; 0,1800049; -0,4413812; 1,81161; 0,008902594; -0,4280977; 1,810865; 0,1549706; -0,7809204; 1,821759; 0,009694394; -0,7763816; 1,814165; 0,158103; -0,8283369; 1,720719; -0,004286453; -0,8266603; 1,710468; 
17516; 0,1007324; 0,9236518; 1,86644; 0,1462573; 0,7421638; 1,629622; ; ; ; 0,1953157; 0,6763875; 1,639018; 0,1919696; 0,6548446; 1,640608; 0,3571856; 0,3955067; 1,688121; 0,2604738; 0,5784572; 1,814686; 0,09088773; 0,6930317; 1,847121; 0,091139; 0,7797568; 1,845225; -0,07533127; 0,5780755; 1,814291; -0,1920234; 0,4030685; 1,69312; -0,02140412; 0,6350893; 1,612841; -0,02056361; 0,7103737; 1,618568; 0,007515263; 0,7885444; 1,607134; 0,01750068; 0,6711432; 1,62075; 0,08968566; 0,4240396; 1,84401; 0,08984952; 0,05445618; 1,827945; 0,1716896; 0,05258307; 1,785466; 0,003509683; 0,05384234; 1,786512; 0,1801994; -0,4396792; 1,811629; 0,008587219; -0,4270245; 1,810894; 0,1549183; -0,7809139; 1,821672; 0,009667128; -0,7763819; 1,814163; 0,1581237; -0,8287737; 1,720717; -0,004284906; -0,8266391; 1,710478; 
